time,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
2021-01-31 07:24:00,316.9861,300.69,299.6506,299.4081,300.3334,295.2931,299.0045,299.6544,313.2738,309.3967
2021-01-31 07:26:00,316.9053,300.2004,299.0245,298.7229,299.5733,291.6354,298.4138,298.414,313.1078,309.0761
2021-01-31 07:28:00,316.8453,299.5374,298.4066,298.2027,298.9563,290.9383,297.8903,298.414,312.8489,308.7754
2021-01-31 07:30:00,316.6718,296.6113,297.9276,297.6111,298.1027,293.6111,297.1665,297.7359,312.7059,308.4949
2021-01-31 07:32:00,316.2237,293.3128,293.2364,292.5218,296.8918,288.0438,290.9471,289.1854,312.3806,307.6932
2021-01-31 07:34:00,316.3164,291.363,290.7151,290.6375,289.1882,284.4061,289.8034,288.5597,311.0601,305.6475
2021-01-31 07:36:00,316.3215,290.4105,289.0754,288.8035,289.2298,278.0984,287.9517,286.8229,310.4012,304.4831
2021-01-31 07:38:00,316.3159,289.6924,288.0506,287.6912,289.098,275.022,286.8472,285.5839,310.1438,304.0275
2021-01-31 07:40:00,316.305,289.3871,287.2873,287.0219,287.6038,275.8358,286.108,284.8656,309.9624,303.725
2021-01-31 07:42:00,316.2721,288.9159,286.8084,286.5054,287.6343,279.6362,285.5452,284.429,309.7367,303.4276
2021-01-31 07:44:00,316.2411,288.383,286.3044,286.0747,286.8444,273.2476,285.0011,283.9662,309.6504,303.2072
2021-01-31 07:46:00,316.2167,287.7953,285.6275,285.3608,286.0627,273.1657,284.4417,283.2856,309.4446,302.9202
2021-01-31 07:48:00,316.1771,287.2937,285.0654,284.7661,285.4376,274.6186,283.8044,282.6231,309.3316,302.6428
2021-01-31 07:50:00,316.1641,286.4351,284.321,284.1935,284.8309,275.4194,283.0875,281.925,309.061,302.2788
2021-01-31 07:52:00,316.1176,285.7326,283.683,283.5041,285.1145,272.0613,282.2314,281.1256,308.9681,302.0215
2021-01-31 07:54:00,316.0834,285.2379,282.9969,282.7694,283.2493,277.8897,281.5934,280.4459,308.7951,301.6808
2021-01-31 07:56:00,316.0452,284.4256,282.3376,282.1196,282.5648,275.9985,280.9879,279.7833,308.6243,301.3201
2021-01-31 07:58:00,316.0096,283.619,281.5813,281.3694,281.5594,270.9889,280.3399,279.05,308.4628,301.0396
2021-01-31 08:00:00,316.0196,282.8707,281.0815,280.6894,281.1475,270.0303,279.5851,278.3046,308.3068,300.7422
2021-01-31 08:02:00,315.899,282.3661,280.3572,279.9636,279.6932,268.1672,278.9088,277.6511,308.0993,300.4383
2021-01-31 08:04:00,315.8694,281.5744,279.5559,279.2558,279.2974,270.8861,278.1007,276.7917,307.8036,300.1377
2021-01-31 08:06:00,315.838,280.9547,278.7545,278.4959,277.2641,268.2329,277.2994,275.9373,307.6479,299.7218
2021-01-31 08:08:00,315.8186,280.1828,277.851,277.6538,276.3306,268.1131,276.5054,275.1509,307.4516,299.3961
2021-01-31 08:10:00,315.7545,279.2526,276.9714,276.8275,275.7404,264.4556,275.6363,274.2335,307.2688,299.025
2021-01-31 08:12:00,315.7059,278.4141,276.1079,275.8839,274.4029,266.8949,274.7543,273.3203,307.0695,298.681
2021-01-31 08:14:00,315.6523,277.3775,275.1753,274.9165,273.2285,262.144,273.7574,272.286,306.7918,298.1937
2021-01-31 08:16:00,315.6381,276.2435,274.2267,274.0027,272.8852,268.3149,272.6865,271.1868,306.5928,297.776
2021-01-31 08:18:00,315.5582,275.6188,273.266,272.9448,271.908,259.6877,271.7087,270.1085,306.3409,297.392
2021-01-31 08:20:00,315.554,274.7782,272.3815,272.0807,271.4651,262.1191,270.7638,269.2661,306.0403,296.9375
2021-01-31 08:22:00,315.5295,274.041,271.6432,271.282,270.0476,264.4785,269.9235,268.3956,305.9401,296.5567
2021-01-31 08:24:00,315.4561,273.1398,270.6464,270.421,269.4534,264.2987,269.024,267.3585,305.6347,296.2023
2021-01-31 08:26:00,315.4234,272.4454,269.7717,269.5442,268.1339,256.1508,268.0575,266.4133,305.4671,295.8278
2021-01-31 08:28:00,315.3925,271.585,268.8984,268.6303,267.9576,257.5287,267.256,265.3969,305.2728,295.4671
2021-01-31 08:30:00,315.304,270.7551,268.0766,267.7795,266.4929,260.142,266.2245,264.5205,304.9387,295.0493
2021-01-31 08:32:00,315.2886,270.0706,267.1721,266.9151,265.5516,258.284,265.2522,263.5562,304.1981,294.6886
2021-01-31 08:34:00,315.2931,269.3602,266.3886,266.0354,265.5831,255.8683,264.6058,262.8217,304.1981,293.6495
2021-01-31 08:36:00,315.1434,268.4663,265.5551,265.2715,264.507,251.9198,263.8162,262.0401,304.012,293.2656
2021-01-31 08:38:00,315.0942,267.7073,264.7136,264.4255,263.4098,257.8882,262.8015,261.0629,303.6202,292.7845
2021-01-31 08:40:00,315.0554,266.6795,263.8261,263.5298,262.9607,253.1751,261.9662,260.2243,303.287,292.3436
2021-01-31 08:42:00,314.9509,265.8725,262.9675,262.7252,261.19,251.897,261.1442,259.342,303.0027,291.8244
2021-01-31 08:44:00,314.9335,265.0633,261.8255,261.5456,260.7455,256.752,260.0275,257.5062,302.7316,291.3616
2021-01-31 08:46:00,314.8868,264.309,261.067,260.8784,259.0857,250.1817,259.1906,257.5062,302.6177,290.9006
2021-01-31 08:48:00,314.8333,263.3079,260.2456,259.8895,258.7323,247.4663,258.2859,256.5068,302.4216,290.4797
2021-01-31 08:50:00,314.8588,262.4201,259.364,259.0327,257.4357,247.6483,257.3569,255.5669,302.2149,290.0989
2021-01-31 08:52:00,314.8243,261.5748,258.3192,258.0093,256.4099,247.6033,256.318,254.5304,302.0063,289.4456
2021-01-31 08:54:00,314.7677,260.6039,257.4949,257.1407,255.9799,243.6319,255.4241,253.6332,301.795,289.4456
2021-01-31 08:56:00,314.7322,259.7036,256.403,256.0882,254.8369,250.5412,254.4708,252.7488,301.6458,289.0999
2021-01-31 08:58:00,314.6757,258.65,255.4491,255.1017,253.2081,245.3289,253.5097,251.7074,301.433,288.7623
2021-01-31 09:00:00,314.6445,257.8492,254.3644,254.1557,252.053,241.8345,252.4926,250.6703,301.0989,288.3877
2021-01-31 09:02:00,314.6649,256.7535,253.4083,253.1478,251.4076,242.8703,251.4935,249.6738,300.9181,287.9611
2021-01-31 09:04:00,314.5496,255.8985,252.3464,252.0951,249.9801,239.1408,250.1656,248.3975,300.7202,287.5803
2021-01-31 09:06:00,314.5753,254.8299,251.2851,250.9939,248.9716,238.0973,248.9669,247.2577,300.3822,287.0992
2021-01-31 09:08:00,314.4937,254.2131,250.1625,249.902,247.2532,239.8997,247.5923,246.0114,300.0548,286.5963
2021-01-31 09:10:00,314.4493,252.4302,248.7979,248.722,245.7012,238.317,246.417,244.7611,299.799,286.018
2021-01-31 09:12:00,314.4178,251.0747,247.8183,247.4918,244.3964,232.7276,245.2256,243.6086,299.485,285.517
2021-01-31 09:14:00,314.3259,249.7047,246.4158,246.1422,242.5585,230.9678,243.9056,242.2341,299.2196,284.7943
2021-01-31 09:16:00,314.3134,248.4425,244.8557,244.5504,241.1995,234.8644,242.0864,240.518,298.8256,284.1929
2021-01-31 09:18:00,314.2369,247.0868,243.3385,243.0224,240.1079,234.8221,240.5895,238.9964,298.5879,283.5696
2021-01-31 09:20:00,314.2149,246.035,242.0298,241.7633,238.4075,229.6747,239.1825,237.6,298.254,283.0886
2021-01-31 09:22:00,314.0887,244.8187,240.89,240.4847,237.3412,227.2159,237.9063,236.241,298.0117,282.6326
2021-01-31 09:24:00,314.0707,243.7127,239.425,239.1658,235.8031,229.3901,236.4028,234.7393,297.6362,282.0864
2021-01-31 09:26:00,313.9703,242.5709,238.1075,237.7516,234.6709,229.2128,235.1171,233.5228,297.3835,281.5703
2021-01-31 09:28:00,313.9531,241.4083,237.0629,236.7071,232.9024,221.9236,233.874,232.2638,297.0583,281.2198
2021-01-31 09:30:00,313.9175,240.2883,235.5805,235.33,232.3769,221.322,232.3209,230.8274,296.667,280.5644
2021-01-31 09:32:00,313.8853,239.1736,234.2978,234.0128,230.827,226.7966,230.9053,229.4457,296.4373,280.0262
2021-01-31 09:34:00,313.8124,238.0766,233.0381,232.8508,229.9881,225.3011,229.5553,228.109,296.0555,279.485
2021-01-31 09:36:00,313.7811,236.8036,231.7437,231.4895,228.0949,216.1946,227.8894,226.5827,295.7996,278.9659
2021-01-31 09:38:00,313.694,235.2686,230.3516,230.2199,226.5874,221.1447,226.5206,225.2762,295.3748,278.3876
2021-01-31 09:40:00,313.6541,234.5722,229.0291,228.8246,225.4156,214.6344,225.0527,223.8398,295.0568,277.7642
2021-01-31 09:42:00,313.5237,233.1175,227.6865,227.5098,223.7556,214.7367,223.5848,222.4884,294.7591,277.2019
2021-01-31 09:44:00,313.5274,231.7735,226.2865,226.0504,222.532,218.9879,221.9969,220.907,294.4015,276.5234
2021-01-31 09:46:00,313.437,230.4192,224.8411,224.606,220.9415,210.6003,220.5059,219.4156,293.9984,275.882
2021-01-31 09:48:00,313.4042,229.1979,223.401,223.1968,219.3447,215.0163,219.0399,218.0165,293.7029,275.3358
2021-01-31 09:50:00,313.3948,227.8144,222.0005,221.8222,218.3219,213.858,217.3938,216.4949,293.3578,274.6993
2021-01-31 09:52:00,313.2722,226.6362,220.4728,220.2811,216.4212,210.5229,215.821,214.9784,293.0463,274.1551
2021-01-31 09:54:00,313.232,225.2457,219.0349,218.7445,215.1423,206.6462,214.0132,213.4344,292.6951,273.5117
2021-01-31 09:56:00,313.1653,224.3253,217.5747,217.2879,213.7315,202.6719,212.5449,212.0603,292.3551,272.9755
2021-01-31 09:58:00,313.1154,222.6196,216.4702,216.1046,212.1417,205.9097,211.0867,210.6812,291.9279,272.312
2021-01-31 10:00:00,313.0148,221.3437,214.9522,214.6056,210.5095,204.9911,209.6584,209.2621,291.6825,271.7557
2021-01-31 10:02:00,312.8925,220.1405,213.4819,213.1886,209.3974,204.8712,207.9306,207.5882,291.3649,271.2234
2021-01-31 10:04:00,312.8414,219.0982,211.979,211.6647,207.9195,197.1426,206.3922,206.129,291.0479,270.6891
2021-01-31 10:06:00,312.7962,217.9462,211.4129,211.0234,206.596,194.4839,207.2687,203.6227,290.7153,270.1127
2021-01-31 10:08:00,312.6929,216.8151,209.9351,209.6188,205.1528,198.1212,205.6711,203.6227,290.3485,269.6086
2021-01-31 10:10:00,312.5448,215.2383,208.3896,208.0204,203.5333,200.695,204.0052,202.0262,290.1324,269.0674
2021-01-31 10:12:00,312.4879,213.8504,206.8867,206.5488,202.3489,198.3958,202.323,200.3422,289.7126,268.3236
2021-01-31 10:14:00,312.3782,212.4403,205.2508,204.9627,200.2586,195.9817,200.7312,198.7757,289.3383,267.7022
2021-01-31 10:16:00,312.3143,210.9505,203.7001,203.3446,199.2116,195.4028,198.8989,196.9866,288.9043,266.9455
2021-01-31 10:18:00,312.3147,209.4759,201.9767,201.6089,197.1932,189.9709,197.0409,195.0953,288.4339,266.268
2021-01-31 10:20:00,312.1683,208.0533,200.3736,199.9441,195.4149,191.6281,195.4284,193.5418,288.1686,265.6023
2021-01-31 10:22:00,312.1108,206.7749,198.8128,198.3778,193.969,187.4146,193.7144,191.9082,287.8087,264.9246
2021-01-31 10:24:00,312.0935,205.621,197.3273,196.8477,192.6798,183.6824,192.0974,190.2489,287.5036,264.3073
2021-01-31 10:26:00,312.0068,204.4447,195.8847,195.4288,191.1707,180.5071,190.6582,188.9674,287.1019,263.8587
2021-01-31 10:28:00,311.9224,203.3052,194.6245,194.3186,189.6076,185.0381,189.2486,187.6332,286.887,263.4958
2021-01-31 10:30:00,311.7938,202.1288,193.3597,192.9484,188.5278,183.7401,187.7555,186.1969,286.5636,263.0167
2021-01-31 10:32:00,311.715,200.9224,191.9793,191.6789,185.9031,183.6625,186.4742,184.9949,286.2542,262.4383
2021-01-31 10:34:00,311.7763,199.7811,190.797,189.2146,185.9031,180.1648,185.0538,183.7152,285.9016,261.7967
2021-01-31 10:36:00,311.7148,198.9033,189.5545,189.2146,184.3944,178.1506,183.75,182.2993,285.6008,261.3557
2021-01-31 10:38:00,311.7335,197.8663,188.4696,188.0959,182.9369,170.7015,182.6587,181.0818,285.3585,260.9117
2021-01-31 10:40:00,311.684,196.9605,187.2121,186.8797,182.9573,176.3732,181.5434,179.9648,285.1884,260.4937
2021-01-31 10:42:00,311.6462,195.9469,186.1924,185.8536,181.6359,177.2291,180.3346,178.8544,284.9661,260.1177
2021-01-31 10:44:00,311.7407,195.156,185.2127,184.8502,180.5429,173.4547,179.4212,177.8972,284.6411,259.5915
2021-01-31 10:46:00,311.6784,194.2382,184.3177,183.921,179.5427,171.4782,177.4221,176.9355,284.4897,259.1726
2021-01-31 10:48:00,311.7267,193.2597,183.3157,182.9559,178.6026,173.6544,177.4221,175.8583,284.2808,258.6979
2021-01-31 10:50:00,311.7333,192.307,182.1756,181.9135,177.0214,171.6623,176.2797,174.699,283.896,258.3213
2021-01-31 10:52:00,311.7455,191.4442,181.2337,180.902,175.8266,172.4761,175.3875,173.7395,283.896,257.9075
2021-01-31 10:54:00,311.7975,190.5896,180.3474,179.9825,175.0177,166.987,174.5885,172.8806,283.7319,257.4865
2021-01-31 10:56:00,311.7337,189.9171,179.5079,179.1936,174.0601,166.4278,173.7989,172.0383,283.4552,257.1049
2021-01-31 10:58:00,311.7671,189.9748,178.6262,178.3181,173.43,169.1987,172.9276,171.0389,283.3578,256.8242
2021-01-31 11:00:00,311.7608,188.504,177.8468,177.601,172.3263,169.2615,172.1236,170.0794,283.1666,256.3811
2021-01-31 11:02:00,311.6165,187.5796,177.0006,176.5641,171.7718,163.0478,171.3082,169.2821,282.9853,256.1405
2021-01-31 11:04:00,311.7503,186.7883,176.0804,175.7183,170.6743,163.0507,170.2118,168.2226,282.7956,255.7997
2021-01-31 11:06:00,311.7312,185.9793,175.1613,174.7333,169.4331,163.0507,169.2353,167.0633,282.5576,255.3808
2021-01-31 11:08:00,311.6481,185.0301,174.1987,173.7793,168.2019,157.0217,168.1774,166.0268,282.4258,255.1009
2021-01-31 11:10:00,311.5731,183.9878,173.1779,172.7635,167.0567,164.4657,167.0289,164.7425,282.2774,254.7372
2021-01-31 11:12:00,311.5425,183.1123,172.0434,171.6066,166.0324,161.9323,165.9903,163.5032,282.0136,254.3556
2021-01-31 11:14:00,311.4413,182.1125,170.9699,170.6181,164.8623,155.8184,164.9295,162.3068,281.8451,253.9397
2021-01-31 11:16:00,311.3401,180.9739,169.8927,169.5405,163.3823,157.481,163.6888,160.8497,281.532,253.5343
2021-01-31 11:18:00,311.3258,179.769,167.4656,168.1924,162.4037,154.782,162.3558,159.4485,281.2812,253.0131
2021-01-31 11:20:00,311.2935,178.6748,167.4656,166.9259,160.8106,153.7415,161.0046,158.0684,280.8986,252.3515
2021-01-31 11:22:00,311.218,177.4064,166.0342,165.6377,159.4692,156.2208,159.4646,156.5114,280.6625,251.8726
2021-01-31 11:24:00,311.0952,176.2672,164.7158,164.3342,158.0812,148.8287,158.1105,155.0101,280.3605,251.4272
2021-01-31 11:26:00,310.9802,175.3725,163.4691,162.9946,156.6853,150.3465,156.9531,153.8108,280.1163,250.9683
2021-01-31 11:28:00,310.9855,174.2054,162.3869,161.9003,154.9271,146.597,155.6616,152.4696,279.8403,250.6297
2021-01-31 11:30:00,310.6931,173.7549,161.0792,160.7137,154.0714,148.9535,154.3443,151.1723,279.625,250.2093
2021-01-31 11:32:00,310.636,172.1405,159.8526,159.4782,152.7676,143.9359,153.175,149.955,279.2491,249.6279
2021-01-31 11:34:00,310.5358,171.0058,158.7935,158.3625,151.5804,145.5535,151.9844,148.7967,279.0221,249.1668
2021-01-31 11:36:00,310.432,170.0342,157.586,157.1883,150.3473,146.1327,150.8739,147.4744,278.7051,248.5921
2021-01-31 11:38:00,310.4052,168.9642,156.4659,156.0152,149.1651,141.1001,149.6045,146.2551,278.2986,248.052
2021-01-31 11:40:00,310.4219,167.9062,155.2835,154.9333,147.8803,144.0807,148.577,145.0339,278.0883,247.6761
2021-01-31 11:42:00,310.2197,166.9484,154.2264,153.8113,146.8064,141.6623,147.2004,143.7577,277.9089,247.2106
2021-01-31 11:44:00,310.1854,166.0039,153.039,152.6559,145.4072,143.3218,146.0103,142.5353,277.6089,246.8764
2021-01-31 11:46:00,310.2108,164.8932,152.017,151.6655,143.9659,141.4446,144.9313,141.356,277.4724,246.4314
2021-01-31 11:48:00,310.122,163.7464,150.7174,150.4445,142.747,140.0236,143.6334,140.0967,276.9951,245.8411
2021-01-31 11:50:00,309.7958,162.5278,149.495,149.292,141.2807,137.5703,142.3145,138.6594,276.7889,245.3556
2021-01-31 11:52:00,309.6604,161.4248,148.2295,147.9306,139.1919,138.5289,140.8928,137.2384,276.3344,244.7073
2021-01-31 11:54:00,309.5338,160.3321,146.9279,146.7097,137.4931,137.8499,139.6894,135.9191,275.9836,244.1788
2021-01-31 11:56:00,309.2361,159.1934,145.6874,145.415,136.0818,135.2169,138.3658,134.6199,275.7215,243.6425
2021-01-31 11:58:00,309.2806,158.2886,144.4851,144.1958,134.9323,130.4408,137.0292,133.2806,275.2701,243.1285
2021-01-31 12:00:00,309.1996,157.4194,143.2997,143.0821,133.7312,133.3765,135.8019,131.9214,275.1186,242.7922
2021-01-31 12:02:00,308.9381,156.4137,142.3177,142.0612,132.4929,125.9824,134.654,130.8021,274.9003,242.5343
2021-01-31 12:04:00,309.032,155.5511,141.1754,140.9453,131.2885,125.7477,133.4681,129.6627,274.6572,242.0847
2021-01-31 12:06:00,308.7564,154.6468,140.1002,139.7892,130.6437,129.7168,132.3101,128.4852,274.3742,241.5885
2021-01-31 12:08:00,308.6123,153.8391,139.1175,138.7806,129.4929,122.7272,131.3148,127.3672,274.0413,241.1624
2021-01-31 12:10:00,308.5496,152.9547,138.1513,137.8599,128.5972,129.061,130.2747,126.2865,273.7454,240.7063
2021-01-31 12:12:00,308.4255,152.3032,137.1982,136.9505,127.7775,128.1591,129.2805,125.2684,273.4164,240.2816
2021-01-31 12:14:00,308.3023,151.5967,136.3383,136.0363,126.8765,128.8631,128.4248,124.2658,273.1772,239.8232
2021-01-31 12:16:00,308.2721,150.8197,135.4604,135.0941,125.9813,127.2255,127.4071,123.3863,272.933,239.4846
2021-01-31 12:18:00,308.2437,150.3651,134.6587,134.3539,125.5,127.5033,126.6749,122.6667,272.7875,239.1843
2021-01-31 12:20:00,307.9881,149.6389,133.894,133.6174,124.8318,126.7862,125.9822,121.7905,272.5712,238.8261
2021-01-31 12:22:00,308.0068,149.1842,133.2327,132.8885,124.3303,125.9243,125.1324,121.1094,272.2752,238.5216
2021-01-31 12:24:00,307.9363,148.649,132.5563,132.2103,123.8562,125.1454,124.5052,120.3331,272.2135,238.3234
2021-01-31 12:26:00,307.8616,148.3088,132.0152,131.6474,123.4947,125.2053,123.8902,119.7716,272.0331,238.158
2021-01-31 12:28:00,307.7418,148.1098,131.5141,131.2565,123.1315,125.1236,123.4187,119.1705,271.9762,237.9428
2021-01-31 12:30:00,307.8281,147.6621,131.035,130.7143,123.0369,121.1145,122.9632,118.6908,271.8358,237.8025
2021-01-31 12:32:00,307.7596,147.5139,130.6925,130.4058,122.7053,124.1868,122.4995,118.296,271.7171,237.6621
2021-01-31 12:34:00,307.6362,148.076,130.4596,130.1622,122.6499,120.6552,122.2702,118.0511,271.7191,237.6845
2021-01-31 12:36:00,307.6381,147.3836,130.3075,129.9254,122.556,122.5724,122.1707,117.7948,271.6085,237.5842
2021-01-31 12:38:00,307.4799,147.323,130.0111,129.7926,122.4978,121.0746,121.9142,117.6564,271.5237,237.381
2021-01-31 12:40:00,307.4036,147.1509,129.9942,129.8513,122.2657,120.5554,122.2,117.8363,271.3214,237.1431
2021-01-31 12:42:00,307.5292,147.1747,129.9879,129.7663,122.2443,124.1101,122.1432,117.8797,271.3473,237.2036
2021-01-31 12:44:00,307.4037,147.3339,129.9742,129.7403,122.1451,118.9794,122.222,117.898,271.1848,237.1431
2021-01-31 12:46:00,307.6597,147.484,130.1144,129.9405,122.0257,121.9747,122.3001,118.3195,271.2814,237.1659
2021-01-31 12:48:00,307.8029,147.6442,130.5448,130.019,122.4398,123.5509,122.4906,118.3195,271.4061,237.2865
2021-01-31 12:50:00,307.7558,147.9914,130.5448,130.2093,122.2774,120.3539,122.8359,118.6795,271.5377,237.4867
2021-01-31 12:52:00,307.758,147.7994,130.8153,130.4398,122.7352,123.6508,123.2596,119.166,271.6662,237.6232
2021-01-31 12:54:00,307.7998,148.7544,131.2393,130.8938,122.9754,124.4065,123.6387,119.6625,271.712,237.8237
2021-01-31 12:56:00,307.8503,149.2808,131.6871,131.3756,123.9692,120.8699,124.2918,120.2422,271.8456,237.9842
2021-01-31 12:58:00,307.8982,149.61,132.2675,131.9431,124.7397,123.0716,124.9081,120.9019,271.9224,238.1619
2021-01-31 13:00:00,308.0712,150.3323,132.8469,132.4278,125.8527,125.7427,125.4506,121.5448,271.9224,238.2052
2021-01-31 13:02:00,308.1647,150.9939,133.4531,133.0972,126.5381,122.7903,126.3249,122.3844,272.2174,238.5434
2021-01-31 13:04:00,308.2288,151.7758,134.1746,133.8057,127.5763,125.7078,126.9064,123.0658,272.4496,238.804
2021-01-31 13:06:00,308.338,152.6026,134.8691,134.5161,129.3191,127.3435,128.343,123.7636,272.5962,239.1299
2021-01-31 13:08:00,308.4211,153.459,135.6181,135.3116,129.8221,126.2869,128.343,124.5233,272.8253,239.5482
2021-01-31 13:10:00,308.6179,154.2829,136.4968,136.2729,130.771,127.703,129.3609,125.4446,273.217,239.9698
2021-01-31 13:12:00,308.4855,155.1163,137.3504,137.0693,132.7802,131.1566,130.2174,126.4223,273.3106,240.2929
2021-01-31 13:14:00,308.6144,156.1001,138.4149,137.9996,134.1704,130.2592,131.5342,127.6235,273.517,240.6712
2021-01-31 13:16:00,308.6506,157.1332,139.3957,139.101,135.6725,130.2592,132.6262,128.7261,273.6844,240.9547
2021-01-31 13:18:00,308.7141,158.1576,140.6163,140.8061,136.5475,134.7744,133.5412,129.8654,273.8898,241.2933
2021-01-31 13:20:00,308.9873,159.5996,142.036,141.7675,138.0004,133.9325,135.1252,131.3016,274.2066,241.8543
2021-01-31 13:22:00,308.9611,160.5211,143.2426,142.9089,139.2961,132.2781,136.2899,132.501,274.4847,242.3962
2021-01-31 13:24:00,308.944,161.6018,144.4389,144.1264,140.7724,128.5218,137.4887,133.8034,274.8236,242.9376
2021-01-31 13:26:00,309.1408,162.8552,145.5429,145.3045,142.8068,140.1434,138.7184,135.049,275.1405,243.4613
2021-01-31 13:28:00,309.1809,163.9618,146.8947,146.6043,143.9971,139.7091,140.0355,136.3114,275.4166,243.9977
2021-01-31 13:30:00,309.4115,165.1441,148.017,147.7716,145.6422,141.5425,141.1893,137.5646,275.6907,244.5441
2021-01-31 13:32:00,309.3993,166.3791,149.2755,149.0384,147.0253,142.3033,142.7021,139.1007,276.1192,244.9852
2021-01-31 13:34:00,309.6614,167.7363,150.7225,150.3858,148.6944,144.0408,144.2711,140.6168,276.3874,245.4838
2021-01-31 13:36:00,309.7786,169.1874,152.2225,151.9849,150.2169,143.1191,145.8889,142.4081,276.6574,246.1255
2021-01-31 13:38:00,309.8932,170.6123,153.8889,153.5649,151.8948,146.4003,147.6052,144.0981,277.1449,246.7872
2021-01-31 13:40:00,309.8627,172.1029,155.4632,155.0825,153.5697,146.3574,149.1722,145.7722,277.5464,247.4668
